Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,81501,2022-05-16,-0.014746225,-0.005883382,-0.011514018,21,100
Market-Adjusted Model,81527,2022-05-16,0.1666666058,0.1652131243,0.1698988136,21,100
Market-Adjusted Model,81540,2022-05-16,0.026212679,0.0294426814,0.0294448868,21,100
Market-Adjusted Model,81577,2022-05-16,0.0746564183,0.0730748357,0.0778886261,21,100
Market-Adjusted Model,81584,2022-05-16,-0.02220101,-0.019809058,-0.018968803,21,100
Market-Adjusted Model,81588,2022-05-16,0.0065392669,0.0227483959,0.0097714746,21,100
Market-Adjusted Model,81593,2022-05-16,-0.03580166,-0.028221076,-0.032569452,21,100
Market-Adjusted Model,81610,2022-05-16,0.3005514231,0.2714148635,0.3037836308,21,100
Market-Adjusted Model,81621,2022-05-16,0.1602409433,0.1617042878,0.1634731511,21,100
Market-Adjusted Model,81624,2022-05-16,-0.122848833,-0.123863966,-0.119616626,21,100
Market-Adjusted Model,81655,2022-05-16,-0.051089317,-0.04478259,-0.047857109,21,100
Market-Adjusted Model,81659,2022-05-16,0.007458975,0.0106287861,0.0106911827,21,100
Market-Adjusted Model,81665,2022-05-16,0.1165691708,0.1312999994,0.1198013785,21,100
Market-Adjusted Model,81666,2022-05-16,0.0465802454,0.0626861082,0.0498124532,21,100
Market-Adjusted Model,81675,2022-05-16,-0.118725961,-0.119495911,-0.115493754,21,100
Market-Adjusted Model,81677,2022-05-16,0.0524164611,0.0552434345,0.0556486688,21,100
Market-Adjusted Model,81678,2022-05-16,0.0080903386,0.0089958829,0.0113225464,21,100
Market-Adjusted Model,81696,2022-05-16,-0.199228347,-0.160314497,-0.195996139,21,100
Market-Adjusted Model,81728,2022-05-16,0.0138599583,0.0140099168,0.0170921661,21,100
Market-Adjusted Model,81734,2022-05-16,-0.108249947,-0.105068482,-0.105017739,21,100
Market-Adjusted Model,81736,2022-05-16,0.0196846005,0.0235653939,0.0229168083,21,100
Market-Adjusted Model,81740,2022-05-16,0.100719417,0.1142608567,0.1039516248,21,100
Market-Adjusted Model,81741,2022-05-16,-0.194148938,-0.197958543,-0.19091673,21,100
Market-Adjusted Model,81761,2022-05-16,-0.295829881,-0.24182943,-0.292597673,21,100
Market-Adjusted Model,81774,2022-05-16,-0.036251481,-0.024820693,-0.033019273,21,100
Market-Adjusted Model,81784,2022-05-16,0.043209909,0.0516732264,0.0464421167,21,100
Market-Adjusted Model,81861,2022-05-16,-0.096045177,-0.096754068,-0.092812969,21,100
Market-Adjusted Model,81869,2022-05-16,-0.067156574,-0.037225755,-0.063924366,21,100
Market-Adjusted Model,81893,2022-05-16,0.1092731811,0.1070251406,0.1125053889,21,100
Market-Adjusted Model,81917,2022-05-16,-0.220443341,-0.224716993,-0.217211133,21,100
Market-Adjusted Model,82107,2022-05-16,0.0293042559,0.0291029178,0.0325364636,21,100
Market-Adjusted Model,82156,2022-05-16,-0.341535975,-0.375997513,-0.338303768,21,100
Market-Adjusted Model,82162,2022-05-16,-0.080526271,-0.066484558,-0.077294063,21,100
Market-Adjusted Model,82163,2022-05-16,0.2356687773,0.2591043078,0.2389009851,21,100
Market-Adjusted Model,82171,2022-05-16,-0.064366979,-0.059576491,-0.061134771,21,100
Market-Adjusted Model,82179,2022-05-16,0.024198813,0.0274224821,0.0274310207,21,100
Market-Adjusted Model,82212,2022-05-16,-0.062384047,-0.060083367,-0.059151839,21,100
Market-Adjusted Model,82213,2022-05-16,0.0515463902,0.054704173,0.054778598,21,100
Market-Adjusted Model,82215,2022-05-16,-0.268048877,-0.262763064,-0.264816669,21,100
Market-Adjusted Model,82234,2022-05-16,-0.042622911,-0.039723835,-0.039390704,21,100
Market-Adjusted Model,82251,2022-05-16,-0.008185987,-0.005003705,-0.004953779,21,100
Market-Adjusted Model,82261,2022-05-16,-0.044599828,-0.040069972,-0.041367621,21,100
Market-Adjusted Model,82272,2022-05-16,0.0431964991,0.0454185942,0.0464287069,21,100
Market-Adjusted Model,82276,2022-05-16,0.0391942428,0.0392037047,0.0424264506,21,100
Market-Adjusted Model,82279,2022-05-16,0.0479262424,0.0503517399,0.0511584502,21,100
Market-Adjusted Model,82281,2022-05-16,-0.146103842,-0.145146507,-0.142871634,21,100
Market-Adjusted Model,82292,2022-05-16,-0.001498445,0.000147367,0.0017337625,21,100
Market-Adjusted Model,82303,2022-05-16,0.0345512268,0.0355500588,0.0377834346,21,100
Market-Adjusted Model,82307,2022-05-16,-0.100396831,-0.102628874,-0.097164624,21,100
Market-Adjusted Model,82311,2022-05-16,0.0405619233,0.0524702131,0.043794131,21,100
Market-Adjusted Model,82486,2022-05-16,0.0466059457,0.0470937244,0.0498381535,21,100
Market-Adjusted Model,82508,2022-05-16,-0.061463425,-0.032747105,-0.058231218,21,100
Market-Adjusted Model,82511,2022-05-16,-0.070114938,-0.063655659,-0.06688273,21,100
Market-Adjusted Model,82515,2022-05-16,-0.013894939,-0.007809086,-0.010662731,21,100
Market-Adjusted Model,82518,2022-05-16,-0.068269845,-0.060710485,-0.065037638,21,100
Market-Adjusted Model,82526,2022-05-16,-0.004328964,0.0096514187,-0.001096756,21,100
Market-Adjusted Model,82542,2022-05-16,-0.042318629,-0.041886319,-0.039086421,21,100
Market-Adjusted Model,82547,2022-05-16,0.0659688854,0.072532589,0.0692010931,21,100
Market-Adjusted Model,82555,2022-05-16,-0.124096406,-0.089502107,-0.120864198,21,100
Market-Adjusted Model,82567,2022-05-16,0.1111110848,0.1481120418,0.1143432926,21,100
Market-Adjusted Model,82573,2022-05-16,0.0744186219,0.0718778335,0.0776508297,21,100
Market-Adjusted Model,82575,2022-05-16,0.0909418337,0.0892808034,0.0941740414,21,100
Market-Adjusted Model,82581,2022-05-16,0.055980285,0.0572414973,0.0592124927,21,100
Market-Adjusted Model,82587,2022-05-16,0.0098231247,0.0133186104,0.0130553324,21,100
Market-Adjusted Model,82598,2022-05-16,-0.017747485,-0.011231246,-0.014515277,21,100
Market-Adjusted Model,82599,2022-05-16,0.2508424232,0.23262457,0.2540746309,21,100
Market-Adjusted Model,82621,2022-05-16,-4.535806E-9,0.0433699027,0.0032322032,21,100
Market-Adjusted Model,82634,2022-05-16,-0.052533364,-0.045886312,-0.049301156,21,100
Market-Adjusted Model,82637,2022-05-16,0.1236910206,0.1197764244,0.1269232284,21,100
Market-Adjusted Model,82639,2022-05-16,0.1338150986,0.135628708,0.1370473064,21,100
Market-Adjusted Model,82642,2022-05-16,-0.033338478,-0.024153244,-0.03010627,21,100
Market-Adjusted Model,82646,2022-05-16,-0.07730984,-0.075835572,-0.074077633,21,100
Market-Adjusted Model,82649,2022-05-16,0.0955917572,0.0950084682,0.0988239649,21,100
Market-Adjusted Model,82651,2022-05-16,0.0822718785,0.0875738505,0.0855040862,21,100
Market-Adjusted Model,82654,2022-05-16,0.0341483192,0.0343990796,0.037380527,21,100
Market-Adjusted Model,82656,2022-05-16,0.0842407209,0.0939727796,0.0874729287,21,100
Market-Adjusted Model,82670,2022-05-16,-0.363112379,-0.396893341,-0.359880171,21,100
Market-Adjusted Model,82686,2022-05-16,0.005894146,0.00509087,0.0091263538,21,100
Market-Adjusted Model,82694,2022-05-16,-0.00798278,-0.007037568,-0.004750572,21,100
Market-Adjusted Model,82702,2022-05-16,-0.05958544,-0.041854543,-0.056353232,21,100
Market-Adjusted Model,82743,2022-05-16,-0.05898877,-0.057442779,-0.055756562,21,100
Market-Adjusted Model,82745,2022-05-16,-0.16360409,-0.163662112,-0.160371882,21,100
Market-Adjusted Model,82747,2022-05-16,0.0103722391,0.0213293127,0.0136044468,21,100
Market-Adjusted Model,82768,2022-05-16,-0.187082379,-0.168124163,-0.183850172,21,100
Market-Adjusted Model,82775,2022-05-16,0.0423995702,0.0434425801,0.045631778,21,100
Market-Adjusted Model,82777,2022-05-16,0.0249818904,0.0268781019,0.0282140982,21,100
Market-Adjusted Model,82779,2022-05-16,0.2276459119,0.3016761382,0.2308781196,21,100
Market-Adjusted Model,82800,2022-05-16,0.0151268187,0.0210842822,0.0183590264,21,100
Market-Adjusted Model,82812,2022-05-16,0.2068965088,0.2090551745,0.2101287166,21,100
Market-Adjusted Model,82824,2022-05-16,0.6187499232,0.5414434431,0.6219821309,21,100
Market-Adjusted Model,82830,2022-05-16,-0.037255957,-0.028768092,-0.034023749,21,100
Market-Adjusted Model,82833,2022-05-16,0.0239700165,0.0285425452,0.0272022243,21,100
Market-Adjusted Model,82848,2022-05-16,-0.402869446,-0.44971233,-0.399637238,21,100
Market-Adjusted Model,82859,2022-05-16,-0.315359463,-0.3170538,-0.312127256,21,100
Market-Adjusted Model,82860,2022-05-16,0.0346553122,0.0376796439,0.0378875199,21,100
Market-Adjusted Model,82924,2022-05-16,0.0406759637,0.0405446167,0.0439081715,21,100
Market-Adjusted Model,82932,2022-05-16,0.0435892653,0.0435536524,0.0468214731,21,100
Market-Adjusted Model,83011,2022-05-16,-0.019619846,0.0109737709,-0.016387639,21,100
Market-Adjusted Model,83112,2022-05-16,-0.251244251,-0.233967388,-0.248012043,21,100
Market-Adjusted Model,83120,2022-05-16,-0.046069654,-0.036694444,-0.042837446,21,100
Market-Adjusted Model,83124,2022-05-16,0.011712992,0.0130541316,0.0149451998,21,100
Market-Adjusted Model,83143,2022-05-16,0.0031640044,0.0111079096,0.0063962121,21,100
Market-Adjusted Model,83145,2022-05-16,-0.219321126,-0.228166492,-0.216088918,21,100
Market-Adjusted Model,83148,2022-05-16,-0.045226112,-0.03904168,-0.041993905,21,100
Market-Adjusted Model,83149,2022-05-16,0.0506328588,0.0993547588,0.0538650665,21,100
Market-Adjusted Model,83155,2022-05-16,0.0117816745,0.0132318704,0.0150138823,21,100
Market-Adjusted Model,83188,2022-05-16,-0.051917873,-0.036718158,-0.048685665,21,100
Market-Adjusted Model,83208,2022-05-16,0.0040683625,0.006327932,0.0073005702,21,100
Market-Adjusted Model,83209,2022-05-16,0.0558824179,0.0581594648,0.0591146256,21,100
Market-Adjusted Model,83210,2022-05-16,-0.007597622,-0.006435359,-0.004365414,21,100
Market-Adjusted Model,83211,2022-05-16,0.0210526997,0.0227360598,0.0242849074,21,100
Market-Adjusted Model,83212,2022-05-16,0.0409711226,0.0421678717,0.0442033304,21,100
Market-Adjusted Model,83213,2022-05-16,0.0507496985,0.0516061617,0.0539819062,21,100
Market-Adjusted Model,83215,2022-05-16,0.0374356195,0.0372667789,0.0406678273,21,100
Market-Adjusted Model,83217,2022-05-16,0.0510389954,0.0515527282,0.0542712032,21,100
Market-Adjusted Model,83218,2022-05-16,-0.018319014,-0.017587296,-0.015086806,21,100
Market-Adjusted Model,83219,2022-05-16,0.0164299697,0.02006685,0.0196621775,21,100
Market-Adjusted Model,83220,2022-05-16,0.0683760823,0.0676442622,0.0716082901,21,100
Market-Adjusted Model,83221,2022-05-16,-0.023041515,-0.021651634,-0.019809307,21,100
Market-Adjusted Model,83222,2022-05-16,0.0275826563,0.0311846079,0.0308148641,21,100
Market-Adjusted Model,83223,2022-05-16,0.0534088471,0.0534070007,0.0566410549,21,100
Market-Adjusted Model,83224,2022-05-16,-0.025796027,-0.026318819,-0.022563819,21,100
Market-Adjusted Model,83225,2022-05-16,0.0173083633,0.0176551212,0.020540571,21,100
Market-Adjusted Model,83233,2022-05-16,-0.019940659,-0.017538036,-0.016708451,21,100
Market-Adjusted Model,83244,2022-05-16,-0.300533505,-0.316214552,-0.297301298,21,100
Market-Adjusted Model,83264,2022-05-16,0.0145647433,0.0169571056,0.017796951,21,100
Market-Adjusted Model,83272,2022-05-16,0.0866587221,0.0934562152,0.0898909298,21,100
Market-Adjusted Model,83303,2022-05-16,0.091666567,0.1242555495,0.0948987747,21,100
Market-Adjusted Model,83382,2022-05-16,-0.159666795,-0.160796192,-0.156434587,21,100
Market-Adjusted Model,83387,2022-05-16,-0.120557017,-0.121809861,-0.117324809,21,100
Market-Adjusted Model,83390,2022-05-16,-0.023839336,-0.016354248,-0.020607128,21,100
Market-Adjusted Model,83391,2022-05-16,-0.184210506,-0.190665475,-0.180978299,21,100
Market-Adjusted Model,83399,2022-05-16,-0.008219239,0.0023510218,-0.004987031,21,100
Market-Adjusted Model,83410,2022-05-16,0.0000444019,0.0059920688,0.0032766096,21,100
Market-Adjusted Model,83411,2022-05-16,0.1616481778,0.1592114385,0.1648803855,21,100
Market-Adjusted Model,83414,2022-05-16,0.0879973704,0.085495373,0.0912295782,21,100
Market-Adjusted Model,83443,2022-05-16,-0.021218525,-0.020603473,-0.017986318,21,100
Market-Adjusted Model,83445,2022-05-16,-0.09533895,-0.082600738,-0.092106743,21,100
Market-Adjusted Model,83462,2022-05-16,-0.62286689,-0.854682591,-0.619634683,21,100
Market-Adjusted Model,83469,2022-05-16,0.061884832,0.0616883877,0.0651170397,21,100
Market-Adjusted Model,83486,2022-05-16,0.0557727144,0.0670387341,0.0590049221,21,100
Market-Adjusted Model,83509,2022-05-16,0.0652462935,0.0647966938,0.0684785013,21,100
Market-Adjusted Model,83520,2022-05-16,-0.096703267,-0.064394834,-0.09347106,21,100
Market-Adjusted Model,83534,2022-05-16,0.0384316314,0.0469468237,0.0416638392,21,100
Market-Adjusted Model,83565,2022-05-16,-0.001183917,0.0067857856,0.0020482908,21,100
Market-Adjusted Model,83597,2022-05-16,-0.051635189,-0.049771171,-0.048402981,21,100
Market-Adjusted Model,83601,2022-05-16,-0.01955014,-0.015965527,-0.016317932,21,100
Market-Adjusted Model,83604,2022-05-16,0.021982383,0.0251195132,0.0252145908,21,100
Market-Adjusted Model,83621,2022-05-16,-0.055605998,-0.047703131,-0.05237379,21,100
Market-Adjusted Model,83639,2022-05-16,-0.009581115,-0.008789075,-0.006348908,21,100
Market-Adjusted Model,83642,2022-05-16,-0.005012501,-0.003202787,-0.001780293,21,100
Market-Adjusted Model,83651,2022-05-16,-0.199302344,-0.122057561,-0.196070136,21,100
Market-Adjusted Model,83656,2022-05-16,-0.557999964,0.1696587837,-0.554767756,21,100
Market-Adjusted Model,83671,2022-05-16,-0.138834545,-0.145222715,-0.135602337,21,100
Market-Adjusted Model,83683,2022-05-16,-0.014495604,-0.014788642,-0.011263396,21,100
Market-Adjusted Model,83686,2022-05-16,0.0127838194,0.0155674367,0.0160160271,21,100
Market-Adjusted Model,83690,2022-05-16,0.0259519634,0.0295059564,0.0291841712,21,100
Market-Adjusted Model,83728,2022-05-16,0.0696766997,0.0685594211,0.0729089075,21,100
Market-Adjusted Model,83734,2022-05-16,-0.04210522,-0.028198771,-0.038873012,21,100
Market-Adjusted Model,83738,2022-05-16,-0.118574021,-0.123573456,-0.115341814,21,100
Market-Adjusted Model,83756,2022-05-16,-0.021276582,0.0160077288,-0.018044374,21,100
Market-Adjusted Model,83762,2022-05-16,-0.133333272,-0.132952522,-0.130101064,21,100
Market-Adjusted Model,83774,2022-05-16,0.0865631565,0.0840601534,0.0897953642,21,100
Market-Adjusted Model,83779,2022-05-16,-0.353179227,-0.391522306,-0.349947019,21,100
Market-Adjusted Model,83799,2022-05-16,0.0282459219,0.029895302,0.0314781296,21,100
Market-Adjusted Model,83822,2022-05-16,-0.071651042,-0.04817013,-0.068418835,21,100
Market-Adjusted Model,83835,2022-05-16,0.0557862511,0.0548106376,0.0590184588,21,100
Market-Adjusted Model,83844,2022-05-16,-0.028571399,-0.018628963,-0.025339192,21,100
Market-Adjusted Model,83856,2022-05-16,-0.056191042,-0.054153205,-0.052958834,21,100
Market-Adjusted Model,83879,2022-05-16,-0.112852157,-0.113272656,-0.109619949,21,100
Market-Adjusted Model,83883,2022-05-16,0.0160643032,0.0244651914,0.019296511,21,100
Market-Adjusted Model,83885,2022-05-16,0.114551037,0.1592748746,0.1177832448,21,100
Market-Adjusted Model,83906,2022-05-16,0.0071727517,0.0084237118,0.0104049595,21,100
Market-Adjusted Model,83909,2022-05-16,-0.113927407,-0.108100069,-0.110695199,21,100
Market-Adjusted Model,83910,2022-05-16,-0.360606084,-0.425599642,-0.357373876,21,100
Market-Adjusted Model,83916,2022-05-16,-0.086302607,-0.077475488,-0.083070399,21,100
Market-Adjusted Model,83950,2022-05-16,-0.074656421,-0.061214061,-0.071424213,21,100
Market-Adjusted Model,83969,2022-05-16,0.2064308642,0.1937176533,0.209663072,21,100
Market-Adjusted Model,83976,2022-05-16,-0.408906909,-0.445488728,-0.405674701,21,100
Market-Adjusted Model,83987,2022-05-16,0.0103485635,0.0109757511,0.0135807713,21,100
Market-Adjusted Model,83989,2022-05-16,0.0647947534,0.0673498683,0.0680269612,21,100
Market-Adjusted Model,84007,2022-05-16,0.3451923289,0.3155199762,0.3484245367,21,100
Market-Adjusted Model,84010,2022-05-16,-0.082572417,-0.084204341,-0.079340209,21,100
Market-Adjusted Model,84032,2022-05-16,0.1031440128,0.1077895134,0.1063762206,21,100
Market-Adjusted Model,84041,2022-05-16,-0.321206766,-0.330406948,-0.317974558,21,100
Market-Adjusted Model,84042,2022-05-16,0.1035394535,0.1057752282,0.1067716613,21,100
Market-Adjusted Model,84062,2022-05-16,-0.054695951,-0.032156346,-0.051463743,21,100
Market-Adjusted Model,84072,2022-05-16,-0.15125,-0.152429605,-0.148017792,21,100
Market-Adjusted Model,84083,2022-05-16,-0.176039173,-0.177956397,-0.172806965,21,100
Market-Adjusted Model,84084,2022-05-16,0.1753126374,0.1884484806,0.1785448451,21,100
Market-Adjusted Model,84129,2022-05-16,0.0166159725,0.020398754,0.0198481803,21,100
Market-Adjusted Model,84167,2022-05-16,0.1147541206,0.1254172897,0.1179863283,21,100
Market-Adjusted Model,84172,2022-05-16,0.1033249707,0.1042390386,0.1065571784,21,100
Market-Adjusted Model,84176,2022-05-16,-0.035844427,-0.024849592,-0.032612219,21,100
Market-Adjusted Model,84181,2022-05-16,-0.032647543,-0.030160373,-0.029415335,21,100
Market-Adjusted Model,84184,2022-05-16,-0.366354187,-0.426838546,-0.363121979,21,100
Market-Adjusted Model,84185,2022-05-16,0.1093749866,0.1189215792,0.1126071944,21,100
Market-Adjusted Model,84203,2022-05-16,-0.124047118,-0.106658,-0.120814911,21,100
Market-Adjusted Model,84207,2022-05-16,-0.044782346,-0.037134174,-0.041550139,21,100
Market-Adjusted Model,84210,2022-05-16,-0.060333936,-0.058617004,-0.057101729,21,100
Market-Adjusted Model,84215,2022-05-16,-0.029339302,-0.028855055,-0.026107094,21,100
Market-Adjusted Model,84234,2022-05-16,0.0046034383,0.0076108523,0.007835646,21,100
Market-Adjusted Model,84255,2022-05-16,-0.298256873,-0.33823381,-0.295024665,21,100
Market-Adjusted Model,84262,2022-05-16,-0.004314903,0.0060881795,-0.001082695,21,100
Market-Adjusted Model,84275,2022-05-16,-0.012112754,-0.003654879,-0.008880546,21,100
Market-Adjusted Model,84302,2022-05-16,-0.058619842,0.0065218993,-0.055387634,21,100
Market-Adjusted Model,84314,2022-05-16,-0.116600667,-0.10999981,-0.11336846,21,100
Market-Adjusted Model,84319,2022-05-16,0.0769791542,0.0827981244,0.080211362,21,100
Market-Adjusted Model,84321,2022-05-16,-0.070293409,-0.046348118,-0.067061201,21,100
Market-Adjusted Model,84348,2022-05-16,0.0728063083,0.0947980655,0.0760385161,21,100
Market-Adjusted Model,84372,2022-05-16,-0.009705973,0.0023045776,-0.006473765,21,100
Market-Adjusted Model,84373,2022-05-16,0.0536462075,0.0542961248,0.0568784153,21,100
Market-Adjusted Model,84375,2022-05-16,0.0081537169,0.0168621697,0.0113859246,21,100
Market-Adjusted Model,84381,2022-05-16,-0.151575008,-0.14766353,-0.1483428,21,100
Market-Adjusted Model,84385,2022-05-16,-0.056388526,-0.053608767,-0.053156318,21,100
Market-Adjusted Model,84386,2022-05-16,0.0231480877,0.0258894215,0.0263802955,21,100
Market-Adjusted Model,84387,2022-05-16,-1.068408E-9,0.0013922359,0.0032322067,21,100
Market-Adjusted Model,84389,2022-05-16,0.0505146033,0.0520292351,0.053746811,21,100
Market-Adjusted Model,84392,2022-05-16,-0.132857134,-0.136794137,-0.129624926,21,100
Market-Adjusted Model,84397,2022-05-16,0.0051992941,0.004675661,0.0084315019,21,100
Market-Adjusted Model,84398,2022-05-16,0.0022572624,0.0049496483,0.0054894702,21,100
Market-Adjusted Model,84403,2022-05-16,-0.078517725,-0.075342648,-0.075285517,21,100
Market-Adjusted Model,84411,2022-05-16,-0.02076679,-0.013703274,-0.017534583,21,100
Market-Adjusted Model,84413,2022-05-16,0.0714285514,0.1014392175,0.0746607591,21,100
Market-Adjusted Model,84419,2022-05-16,0.0256409147,0.0301618351,0.0288731224,21,100
Market-Adjusted Model,84438,2022-05-16,0.018457844,0.0223576031,0.0216900518,21,100
Market-Adjusted Model,84511,2022-05-16,-0.047368432,-0.030376407,-0.044136224,21,100
Market-Adjusted Model,84516,2022-05-16,0.0659897939,0.0657820829,0.0692220016,21,100
